"","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord"
"932","Elk",37.945098,-107.837543,2019,7,"HUMAN_OBSERVATION"
"933","Elk",40.440993,-105.754497,2019,7,"HUMAN_OBSERVATION"
"934","Elk",37.946808,-107.853876,2019,7,"HUMAN_OBSERVATION"
"935","Elk",37.95055,-107.854072,2019,7,"HUMAN_OBSERVATION"
"936","Elk",40.418968,-105.812341,2019,7,"HUMAN_OBSERVATION"
"937","Elk",40.411259,-105.738602,2019,7,"HUMAN_OBSERVATION"
"938","Elk",40.422049,-105.751049,2019,7,"HUMAN_OBSERVATION"
"939","Elk",40.427936,-105.758061,2019,7,"HUMAN_OBSERVATION"
"940","Elk",40.398761,-105.573157,2019,7,"HUMAN_OBSERVATION"
"941","Elk",40.444614,-105.75016,2019,7,"HUMAN_OBSERVATION"
"942","Elk",39.959328,-105.199692,2019,7,"HUMAN_OBSERVATION"
"943","Elk",38.881904,-105.173744,2019,7,"HUMAN_OBSERVATION"
"944","Elk",40.254813,-105.792129,2019,7,"HUMAN_OBSERVATION"
"945","Elk",40.432477,-105.765223,2019,7,"HUMAN_OBSERVATION"
"946","Elk",40.442921,-105.752707,2019,7,"HUMAN_OBSERVATION"
"947","Elk",40.442651,-105.752567,2019,7,"HUMAN_OBSERVATION"
"948","Elk",40.440942,-105.755582,2019,7,"HUMAN_OBSERVATION"
"949","Elk",40.404825,-105.710995,2019,7,"HUMAN_OBSERVATION"
"950","Elk",40.3657,-105.854438,2019,7,"HUMAN_OBSERVATION"
"951","Elk",40.412595,-105.816895,2019,7,"HUMAN_OBSERVATION"
"952","Elk",40.329665,-105.854702,2019,7,"HUMAN_OBSERVATION"
"953","Elk",40.289944,-105.662455,2019,7,"HUMAN_OBSERVATION"
"954","Elk",37.246925,-107.059586,2019,7,"HUMAN_OBSERVATION"
"955","Elk",40.403363,-105.659662,2019,7,"HUMAN_OBSERVATION"
"956","Elk",39.592013,-105.332817,2019,7,"HUMAN_OBSERVATION"
"957","Elk",40.369105,-105.63991,2019,7,"HUMAN_OBSERVATION"
"958","Elk",40.354456,-105.661539,2019,7,"HUMAN_OBSERVATION"
"959","Elk",40.379524,-105.493042,2019,7,"HUMAN_OBSERVATION"
"960","Elk",40.402562,-105.709938,2019,7,"HUMAN_OBSERVATION"
"961","Elk",40.439722,-105.75411,2019,7,"HUMAN_OBSERVATION"
"962","Elk",40.422897,-105.709137,2019,7,"HUMAN_OBSERVATION"
"963","Elk",40.37885,-105.521362,2019,7,"HUMAN_OBSERVATION"
"964","Elk",40.251249,-105.820119,2019,7,"HUMAN_OBSERVATION"
"965","Elk",40.373089,-105.630903,2019,7,"HUMAN_OBSERVATION"
"966","Elk",40.361396,-105.792077,2019,7,"HUMAN_OBSERVATION"
"967","Elk",40.433995,-105.768112,2019,7,"HUMAN_OBSERVATION"
"968","Elk",40.425092,-105.753678,2019,7,"HUMAN_OBSERVATION"
"969","Elk",40.3281,-105.599321,2019,7,"HUMAN_OBSERVATION"
"970","Elk",40.412598,-105.73011,2019,7,"HUMAN_OBSERVATION"
"971","Elk",40.42482,-105.75351,2019,7,"HUMAN_OBSERVATION"
"972","Elk",40.406336,-105.720487,2019,7,"HUMAN_OBSERVATION"
"973","Elk",40.346887,-105.570045,2019,7,"HUMAN_OBSERVATION"
"974","Elk",40.309577,-106.101286,2019,7,"HUMAN_OBSERVATION"
"975","Elk",39.773513,-105.160852,2019,7,"HUMAN_OBSERVATION"
"976","Elk",40.330032,-105.599495,2019,8,"HUMAN_OBSERVATION"
"977","Elk",40.289669,-105.671219,2019,8,"HUMAN_OBSERVATION"
"978","Elk",40.370576,-105.851905,2019,8,"HUMAN_OBSERVATION"
"979","Elk",40.393392,-105.694237,2019,8,"HUMAN_OBSERVATION"
"980","Elk",40.379704,-105.853996,2019,8,"HUMAN_OBSERVATION"
"981","Elk",40.42516,-105.756422,2019,8,"HUMAN_OBSERVATION"
"982","Elk",40.340313,-105.626801,2019,8,"HUMAN_OBSERVATION"
"983","Elk",40.440593,-105.75346,2019,8,"HUMAN_OBSERVATION"
"984","Elk",40.299492,-105.84185,2019,8,"HUMAN_OBSERVATION"
"985","Elk",40.439888,-105.772947,2019,8,"HUMAN_OBSERVATION"
"986","Elk",40.330233,-105.598892,2019,8,"HUMAN_OBSERVATION"
"987","Elk",40.429715,-105.752384,2019,8,"HUMAN_OBSERVATION"
"988","Elk",40.287128,-105.639671,2019,8,"HUMAN_OBSERVATION"
"989","Elk",40.276356,-105.636635,2019,8,"HUMAN_OBSERVATION"
"990","Elk",40.28635,-105.665817,2019,8,"HUMAN_OBSERVATION"
"991","Elk",40.435522,-105.766083,2019,8,"HUMAN_OBSERVATION"
"992","Elk",40.294405,-105.650842,2019,8,"HUMAN_OBSERVATION"
"993","Elk",40.401447,-105.709883,2019,8,"HUMAN_OBSERVATION"
"994","Elk",40.448036,-105.750586,2019,8,"HUMAN_OBSERVATION"
"995","Elk",40.424781,-105.753853,2019,8,"HUMAN_OBSERVATION"
"996","Elk",40.448199,-105.750735,2019,8,"HUMAN_OBSERVATION"
"997","Elk",40.447047,-105.751706,2019,8,"HUMAN_OBSERVATION"
"998","Elk",40.446982,-105.752462,2019,8,"HUMAN_OBSERVATION"
"999","Elk",40.44841,-105.750085,2019,8,"HUMAN_OBSERVATION"
"1000","Elk",40.424972,-105.753753,2019,8,"HUMAN_OBSERVATION"
"1001","Elk",40.440838,-105.754541,2019,8,"HUMAN_OBSERVATION"
"1002","Elk",40.294075,-105.657191,2019,9,"HUMAN_OBSERVATION"
"1003","Elk",40.399533,-105.847281,2019,9,"HUMAN_OBSERVATION"
"1004","Elk",40.35662,-105.604562,2019,9,"HUMAN_OBSERVATION"
"1005","Elk",40.367325,-105.697528,2019,9,"HUMAN_OBSERVATION"
"1006","Elk",40.293466,-105.654515,2019,9,"HUMAN_OBSERVATION"
"1007","Elk",40.366864,-105.502842,2019,9,"HUMAN_OBSERVATION"
"1008","Elk",40.44272,-105.759187,2019,9,"HUMAN_OBSERVATION"
"1009","Elk",40.357531,-105.58562,2019,9,"HUMAN_OBSERVATION"
"1010","Elk",40.288501,-105.663752,2019,9,"HUMAN_OBSERVATION"
"1011","Elk",40.395905,-105.713775,2019,9,"HUMAN_OBSERVATION"
"1012","Elk",39.051742,-106.864267,2019,9,"HUMAN_OBSERVATION"
"1013","Elk",40.359088,-105.69497,2019,9,"HUMAN_OBSERVATION"
"1014","Elk",40.359445,-105.598858,2019,9,"HUMAN_OBSERVATION"
"1015","Elk",40.340733,-105.572288,2019,9,"HUMAN_OBSERVATION"
"1016","Elk",40.394634,-105.848057,2019,9,"HUMAN_OBSERVATION"
"1017","Elk",39.624234,-105.334604,2019,9,"HUMAN_OBSERVATION"
"1018","Elk",40.363315,-105.583357,2019,9,"HUMAN_OBSERVATION"
"1019","Elk",40.356903,-105.584412,2019,9,"HUMAN_OBSERVATION"
"1020","Elk",40.339925,-105.576355,2019,9,"HUMAN_OBSERVATION"
"1021","Elk",40.3429,-105.524758,2019,9,"HUMAN_OBSERVATION"
"1022","Elk",39.678251,-105.366259,2019,9,"HUMAN_OBSERVATION"
"1023","Elk",40.355632,-105.598838,2019,9,"HUMAN_OBSERVATION"
"1024","Elk",40.267399,-105.66743,2019,9,"HUMAN_OBSERVATION"
"1025","Elk",40.378658,-105.501267,2019,9,"HUMAN_OBSERVATION"
"1026","Elk",40.402304,-105.709992,2019,9,"HUMAN_OBSERVATION"
"1027","Elk",40.382901,-105.517116,2019,9,"HUMAN_OBSERVATION"
"1028","Elk",40.37616,-105.499006,2019,9,"HUMAN_OBSERVATION"
"1029","Elk",40.392397,-105.697106,2019,9,"HUMAN_OBSERVATION"
"1030","Elk",40.356632,-105.584114,2019,9,"HUMAN_OBSERVATION"
"1031","Elk",40.316086,-105.633446,2019,9,"HUMAN_OBSERVATION"
"1032","Elk",40.35709,-105.596954,2019,9,"HUMAN_OBSERVATION"
"1033","Elk",40.36832,-105.591774,2019,9,"HUMAN_OBSERVATION"
"1034","Elk",40.369495,-105.568192,2019,9,"HUMAN_OBSERVATION"
"1035","Elk",40.389256,-105.675011,2019,9,"HUMAN_OBSERVATION"
"1036","Elk",40.369638,-105.618335,2019,9,"HUMAN_OBSERVATION"
"1037","Elk",40.367661,-105.590347,2019,9,"HUMAN_OBSERVATION"
"1038","Elk",40.360535,-105.599312,2019,9,"HUMAN_OBSERVATION"
"1039","Elk",40.396212,-105.846103,2019,9,"HUMAN_OBSERVATION"
"1040","Elk",40.382487,-105.519377,2019,9,"HUMAN_OBSERVATION"
"1041","Elk",37.04587,-107.876177,2019,9,"HUMAN_OBSERVATION"
"1042","Elk",40.35682,-105.60118,2019,9,"HUMAN_OBSERVATION"
"1043","Elk",40.432011,-105.731487,2019,9,"HUMAN_OBSERVATION"
"1044","Elk",40.366497,-105.574304,2019,10,"HUMAN_OBSERVATION"
"1045","Elk",40.356903,-105.602692,2019,10,"HUMAN_OBSERVATION"
"1046","Elk",40.378299,-105.515129,2019,10,"HUMAN_OBSERVATION"
"1047","Elk",40.402224,-105.715077,2019,10,"HUMAN_OBSERVATION"
"1048","Elk",40.35682,-105.607628,2019,10,"HUMAN_OBSERVATION"
"1049","Elk",40.374722,-105.499023,2019,10,"HUMAN_OBSERVATION"
"1050","Elk",40.423213,-105.699835,2019,10,"HUMAN_OBSERVATION"
"1051","Elk",40.354051,-105.592166,2019,10,"HUMAN_OBSERVATION"
"1052","Elk",40.365057,-105.728234,2019,10,"HUMAN_OBSERVATION"
"1053","Elk",40.373003,-105.491939,2019,10,"HUMAN_OBSERVATION"
"1054","Elk",40.342067,-105.573472,2019,10,"HUMAN_OBSERVATION"
"1055","Elk",40.341594,-105.574172,2019,10,"HUMAN_OBSERVATION"
"1056","Elk",40.341944,-105.573744,2019,10,"HUMAN_OBSERVATION"
"1057","Elk",40.320935,-105.854543,2019,10,"HUMAN_OBSERVATION"
"1058","Elk",40.38858,-105.616875,2019,10,"HUMAN_OBSERVATION"
"1059","Elk",40.372425,-105.554179,2019,10,"HUMAN_OBSERVATION"
"1060","Elk",40.336553,-105.526589,2019,10,"HUMAN_OBSERVATION"
"1061","Elk",37.256583,-107.031883,2019,11,"HUMAN_OBSERVATION"
"1062","Elk",40.37825,-105.537575,2019,11,"HUMAN_OBSERVATION"
"1063","Elk",39.900791,-105.242775,2019,11,"HUMAN_OBSERVATION"
"1064","Elk",40.389687,-105.462517,2019,11,"HUMAN_OBSERVATION"
"1065","Elk",37.332934,-107.050265,2019,12,"HUMAN_OBSERVATION"
"1066","Elk",40.344051,-105.567985,2019,12,"HUMAN_OBSERVATION"
"1067","Elk",40.363653,-105.5429,2019,12,"HUMAN_OBSERVATION"
"1068","Elk",40.366355,-105.580758,2019,12,"HUMAN_OBSERVATION"
"1069","Elk",38.436808,-106.555442,2019,12,"HUMAN_OBSERVATION"
"1070","Elk",39.259762,-106.933919,2019,12,"HUMAN_OBSERVATION"
"1071","Elk",39.603978,-105.308,2019,12,"HUMAN_OBSERVATION"
"1072","Elk",40.358283,-105.597053,2019,12,"HUMAN_OBSERVATION"
"1073","Elk",38.936308,-105.178964,2018,1,"HUMAN_OBSERVATION"
"1074","Elk",39.74335,-105.20414,2018,1,"HUMAN_OBSERVATION"
"1075","Elk",39.718692,-105.22622,2018,2,"HUMAN_OBSERVATION"
"1076","Elk",40.376623,-105.531287,2018,3,"HUMAN_OBSERVATION"
"1077","Elk",40.411123,-105.64363,2018,3,"HUMAN_OBSERVATION"
"1078","Elk",38.962292,-105.15795,2018,3,"HUMAN_OBSERVATION"
"1079","Elk",39.583837,-107.379118,2018,3,"HUMAN_OBSERVATION"
"1080","Elk",39.584494,-107.377716,2018,3,"HUMAN_OBSERVATION"
"1081","Elk",40.348422,-105.640235,2018,4,"HUMAN_OBSERVATION"
"1082","Elk",39.732217,-105.168403,2018,4,"HUMAN_OBSERVATION"
"1083","Elk",40.481342,-105.224803,2018,4,"HUMAN_OBSERVATION"
"1084","Elk",40.346242,-105.582205,2018,4,"HUMAN_OBSERVATION"
"1085","Elk",40.285963,-105.543385,2018,4,"HUMAN_OBSERVATION"
"1086","Elk",40.375824,-105.473096,2018,4,"HUMAN_OBSERVATION"
"1087","Elk",40.346797,-105.435822,2018,4,"HUMAN_OBSERVATION"
"1088","Elk",40.366608,-105.574355,2018,4,"HUMAN_OBSERVATION"
"1089","Elk",39.733374,-105.168254,2018,4,"HUMAN_OBSERVATION"
"1090","Elk",40.430777,-105.50806,2018,4,"HUMAN_OBSERVATION"
"1091","Elk",40.371421,-105.514694,2018,4,"HUMAN_OBSERVATION"
"1092","Elk",40.290149,-105.5449,2018,4,"HUMAN_OBSERVATION"
"1093","Elk",38.883732,-108.752014,2018,4,"HUMAN_OBSERVATION"
"1094","Elk",38.955,-106.1994,2018,4,"HUMAN_OBSERVATION"
"1095","Elk",38.955034,-106.199332,2018,4,"HUMAN_OBSERVATION"
"1096","Elk",38.9551,-106.1993,2018,4,"HUMAN_OBSERVATION"
"1097","Elk",38.955298,-106.199566,2018,4,"HUMAN_OBSERVATION"
"1098","Elk",40.330902,-105.599511,2018,5,"HUMAN_OBSERVATION"
"1099","Elk",39.953056,-105.45639,2018,5,"HUMAN_OBSERVATION"
"1100","Elk",38.137436,-107.728088,2018,5,"HUMAN_OBSERVATION"
"1101","Elk",39.920989,-105.113982,2018,5,"HUMAN_OBSERVATION"
"1102","Elk",37.942308,-107.831967,2018,5,"HUMAN_OBSERVATION"
"1103","Elk",37.176038,-107.515819,2018,5,"HUMAN_OBSERVATION"
"1104","Elk",40.404362,-105.591922,2018,5,"HUMAN_OBSERVATION"
"1105","Elk",40.349388,-105.630058,2018,5,"HUMAN_OBSERVATION"
"1106","Elk",40.356853,-105.603553,2018,5,"HUMAN_OBSERVATION"
"1107","Elk",40.406094,-105.597642,2018,5,"HUMAN_OBSERVATION"
"1108","Elk",40.420881,-108.730543,2018,5,"HUMAN_OBSERVATION"
"1109","Elk",40.353611,-105.562706,2018,5,"HUMAN_OBSERVATION"
"1110","Elk",40.366489,-105.582331,2018,5,"HUMAN_OBSERVATION"
"1111","Elk",40.35693,-105.596992,2018,5,"HUMAN_OBSERVATION"
"1112","Elk",37.332897,-108.412912,2018,6,"HUMAN_OBSERVATION"
"1113","Elk",40.229236,-105.20743,2018,6,"HUMAN_OBSERVATION"
"1114","Elk",39.727139,-105.213768,2018,6,"HUMAN_OBSERVATION"
"1115","Elk",37.946215,-107.845235,2018,6,"HUMAN_OBSERVATION"
"1116","Elk",40.309967,-105.654013,2018,6,"HUMAN_OBSERVATION"
"1117","Elk",40.377998,-105.852127,2018,6,"HUMAN_OBSERVATION"
"1118","Elk",40.309958,-105.665328,2018,6,"HUMAN_OBSERVATION"
"1119","Elk",39.432587,-107.29535,2018,6,"HUMAN_OBSERVATION"
"1120","Elk",40.440987,-105.754549,2018,6,"HUMAN_OBSERVATION"
"1121","Elk",40.447639,-105.753672,2018,6,"HUMAN_OBSERVATION"
"1122","Elk",40.353937,-105.586518,2018,6,"HUMAN_OBSERVATION"
"1123","Elk",40.353432,-105.857247,2018,6,"HUMAN_OBSERVATION"
"1124","Elk",40.401138,-105.7099,2018,7,"HUMAN_OBSERVATION"
"1125","Elk",40.37323,-105.85453,2018,7,"HUMAN_OBSERVATION"
"1126","Elk",39.442454,-104.885177,2018,7,"HUMAN_OBSERVATION"
"1127","Elk",40.412067,-105.732666,2018,7,"HUMAN_OBSERVATION"
"1128","Elk",40.370178,-105.853752,2018,7,"HUMAN_OBSERVATION"
"1129","Elk",40.409966,-105.720879,2018,7,"HUMAN_OBSERVATION"
"1130","Elk",40.441465,-105.764974,2018,7,"HUMAN_OBSERVATION"
"1131","Elk",40.343412,-105.532126,2018,7,"HUMAN_OBSERVATION"
"1132","Elk",40.380458,-105.851446,2018,7,"HUMAN_OBSERVATION"
"1133","Elk",40.436642,-105.719738,2018,7,"HUMAN_OBSERVATION"
"1134","Elk",40.419155,-105.807961,2018,7,"HUMAN_OBSERVATION"
"1135","Elk",40.340663,-105.59552,2018,7,"HUMAN_OBSERVATION"
"1136","Elk",40.439724,-105.769997,2018,7,"HUMAN_OBSERVATION"
"1137","Elk",38.151055,-108.023356,2018,7,"HUMAN_OBSERVATION"
"1138","Elk",39.660288,-105.365265,2018,7,"HUMAN_OBSERVATION"
"1139","Elk",40.400219,-105.710007,2018,7,"HUMAN_OBSERVATION"
"1140","Elk",40.353381,-105.851839,2018,7,"HUMAN_OBSERVATION"
"1141","Elk",39.957775,-105.324945,2018,7,"HUMAN_OBSERVATION"
"1142","Elk",40.288979,-105.843018,2018,7,"HUMAN_OBSERVATION"
"1143","Elk",40.438983,-105.773567,2018,7,"HUMAN_OBSERVATION"
"1144","Elk",40.395617,-105.711167,2018,7,"HUMAN_OBSERVATION"
"1145","Elk",40.431356,-105.501912,2018,7,"HUMAN_OBSERVATION"
"1146","Elk",40.4337,-105.768264,2018,7,"HUMAN_OBSERVATION"
"1147","Elk",40.373172,-105.856353,2018,7,"HUMAN_OBSERVATION"
"1148","Elk",40.400925,-105.709983,2018,7,"HUMAN_OBSERVATION"
"1149","Elk",40.54885,-105.614679,2018,7,"HUMAN_OBSERVATION"
"1150","Elk",40.363477,-105.540719,2018,7,"HUMAN_OBSERVATION"
"1151","Elk",40.314245,-105.622595,2018,7,"HUMAN_OBSERVATION"
"1152","Elk",38.999601,-105.397982,2018,7,"HUMAN_OBSERVATION"
"1153","Elk",40.392955,-105.512588,2018,7,"HUMAN_OBSERVATION"
"1154","Elk",40.40539,-105.617208,2018,7,"HUMAN_OBSERVATION"
"1155","Elk",37.949458,-107.851869,2018,8,"HUMAN_OBSERVATION"
"1156","Elk",37.950962,-107.854444,2018,8,"HUMAN_OBSERVATION"
"1157","Elk",37.951066,-107.854471,2018,8,"HUMAN_OBSERVATION"
"1158","Elk",37.948358,-107.848286,2018,8,"HUMAN_OBSERVATION"
"1159","Elk",37.949959,-107.852652,2018,8,"HUMAN_OBSERVATION"
"1160","Elk",40.320088,-105.604234,2018,8,"HUMAN_OBSERVATION"
"1161","Elk",39.636587,-105.603588,2018,8,"HUMAN_OBSERVATION"
"1162","Elk",40.414423,-105.816082,2018,8,"HUMAN_OBSERVATION"
"1163","Elk",39.62706,-105.60015,2018,8,"HUMAN_OBSERVATION"
"1164","Elk",40.417202,-105.809297,2018,8,"HUMAN_OBSERVATION"
"1165","Elk",40.394989,-105.564329,2018,8,"HUMAN_OBSERVATION"
"1166","Elk",40.395118,-105.564393,2018,8,"HUMAN_OBSERVATION"
"1167","Elk",40.440639,-105.752869,2018,8,"HUMAN_OBSERVATION"
"1168","Elk",40.357337,-105.559278,2018,8,"HUMAN_OBSERVATION"
"1169","Elk",40.422791,-105.751434,2018,8,"HUMAN_OBSERVATION"
"1170","Elk",40.378747,-105.598075,2018,8,"HUMAN_OBSERVATION"
"1171","Elk",40.378083,-105.511301,2018,8,"HUMAN_OBSERVATION"
"1172","Elk",40.447349,-105.753394,2018,8,"HUMAN_OBSERVATION"
"1173","Elk",40.446135,-105.751557,2018,8,"HUMAN_OBSERVATION"
"1174","Elk",40.319275,-105.627656,2018,8,"HUMAN_OBSERVATION"
"1175","Elk",40.433955,-105.789162,2018,8,"HUMAN_OBSERVATION"
"1176","Elk",38.171319,-108.022739,2018,8,"HUMAN_OBSERVATION"
"1177","Elk",40.366429,-105.536575,2018,9,"HUMAN_OBSERVATION"
"1178","Elk",39.639419,-105.31632,2018,9,"HUMAN_OBSERVATION"
"1179","Elk",40.303433,-105.638152,2018,9,"HUMAN_OBSERVATION"
"1180","Elk",40.407233,-105.840477,2018,9,"HUMAN_OBSERVATION"
"1181","Elk",40.358208,-105.591422,2018,9,"HUMAN_OBSERVATION"
"1182","Elk",40.34607,-105.583817,2018,9,"HUMAN_OBSERVATION"
"1183","Elk",39.664232,-105.285878,2018,9,"HUMAN_OBSERVATION"
"1184","Elk",39.701868,-105.183716,2018,9,"HUMAN_OBSERVATION"
"1185","Elk",40.003971,-107.823449,2018,9,"HUMAN_OBSERVATION"
"1186","Elk",40.423159,-105.808867,2018,9,"HUMAN_OBSERVATION"
"1187","Elk",39.895433,-105.222022,2018,9,"HUMAN_OBSERVATION"
"1188","Elk",39.901621,-107.539458,2018,9,"HUMAN_OBSERVATION"
"1189","Elk",40.386421,-105.608267,2018,9,"HUMAN_OBSERVATION"
"1190","Elk",37.811106,-107.906178,2018,9,"HUMAN_OBSERVATION"
"1191","Elk",40.380805,-105.600412,2018,9,"HUMAN_OBSERVATION"
"1192","Elk",40.343344,-105.853749,2018,9,"HUMAN_OBSERVATION"
"1193","Elk",40.378928,-105.51085,2018,9,"HUMAN_OBSERVATION"
"1194","Elk",39.638653,-105.31682,2018,9,"HUMAN_OBSERVATION"
"1195","Elk",40.552985,-105.817204,2018,9,"HUMAN_OBSERVATION"
"1196","Elk",40.341755,-105.574318,2018,10,"HUMAN_OBSERVATION"
"1197","Elk",40.371393,-105.516953,2018,10,"HUMAN_OBSERVATION"
"1198","Elk",40.196244,-105.263147,2018,10,"HUMAN_OBSERVATION"
"1199","Elk",39.714247,-105.22034,2018,10,"HUMAN_OBSERVATION"
"1200","Elk",40.368955,-105.569953,2018,10,"HUMAN_OBSERVATION"
"1201","Elk",39.391687,-105.812278,2018,10,"HUMAN_OBSERVATION"
"1202","Elk",40.377913,-105.516433,2018,10,"HUMAN_OBSERVATION"
"1203","Elk",40.270484,-105.833674,2018,10,"HUMAN_OBSERVATION"
"1204","Elk",40.34115,-105.568859,2018,10,"HUMAN_OBSERVATION"
"1205","Elk",40.375099,-105.502373,2018,11,"HUMAN_OBSERVATION"
"1206","Elk",37.345118,-107.103047,2018,11,"HUMAN_OBSERVATION"
"1207","Elk",40.377133,-105.521155,2018,11,"HUMAN_OBSERVATION"
"1208","Elk",40.359392,-105.59572,2018,11,"HUMAN_OBSERVATION"
"1209","Elk",40.377226,-105.528786,2018,11,"HUMAN_OBSERVATION"
"1210","Elk",39.878206,-105.211195,2018,12,"HUMAN_OBSERVATION"
"1211","Elk",40.649856,-107.310931,2018,12,"HUMAN_OBSERVATION"
"1212","Elk",40.384483,-105.194496,2018,12,"HUMAN_OBSERVATION"
"1213","Elk",40.36597,-105.583591,2017,1,"HUMAN_OBSERVATION"
"1214","Elk",39.958076,-105.343673,2017,1,"HUMAN_OBSERVATION"
"1215","Elk",39.502308,-107.312032,2017,1,"HUMAN_OBSERVATION"
"1216","Elk",40.389024,-105.602755,2017,1,"HUMAN_OBSERVATION"
"1217","Elk",39.971595,-105.349102,2017,2,"HUMAN_OBSERVATION"
"1218","Elk",39.959557,-105.345304,2017,3,"HUMAN_OBSERVATION"
"1219","Elk",40.273458,-105.296271,2017,4,"HUMAN_OBSERVATION"
"1220","Elk",40.372788,-105.612828,2017,4,"HUMAN_OBSERVATION"
"1221","Elk",40.404028,-105.626578,2017,4,"HUMAN_OBSERVATION"
"1222","Elk",40.661599,-105.396131,2017,4,"HUMAN_OBSERVATION"
"1223","Elk",40.559743,-105.171831,2017,4,"HUMAN_OBSERVATION"
"1224","Elk",38.53164,-107.711862,2017,4,"HUMAN_OBSERVATION"
"1225","Elk",40.37675,-105.520813,2017,5,"HUMAN_OBSERVATION"
"1226","Elk",40.378285,-105.5138,2017,5,"HUMAN_OBSERVATION"
"1227","Elk",39.962614,-105.346114,2017,5,"HUMAN_OBSERVATION"
"1228","Elk",39.692118,-105.293299,2017,5,"HUMAN_OBSERVATION"
"1229","Elk",40.141315,-105.317087,2017,5,"HUMAN_OBSERVATION"
"1230","Elk",40.342697,-105.478486,2017,5,"HUMAN_OBSERVATION"
"1231","Elk",40.410341,-105.719633,2017,6,"HUMAN_OBSERVATION"
"1232","Elk",40.441466,-105.753381,2017,6,"HUMAN_OBSERVATION"
"1233","Elk",37.670623,-105.589943,2017,6,"HUMAN_OBSERVATION"
"1234","Elk",40.310147,-105.644088,2017,6,"HUMAN_OBSERVATION"
"1235","Elk",40.305978,-105.540047,2017,6,"HUMAN_OBSERVATION"
"1236","Elk",40.413406,-105.744865,2017,6,"HUMAN_OBSERVATION"
"1237","Elk",40.411003,-105.731766,2017,6,"HUMAN_OBSERVATION"
"1238","Elk",37.947307,-107.839054,2017,6,"HUMAN_OBSERVATION"
"1239","Elk",40.356037,-105.607148,2017,6,"HUMAN_OBSERVATION"
"1240","Elk",40.367735,-105.573978,2017,6,"HUMAN_OBSERVATION"
"1241","Elk",40.401358,-105.709922,2017,6,"HUMAN_OBSERVATION"
"1242","Elk",39.566978,-104.984537,2017,6,"HUMAN_OBSERVATION"
"1243","Elk",40.398544,-105.573967,2017,6,"HUMAN_OBSERVATION"
"1244","Elk",40.36595,-105.557935,2017,6,"HUMAN_OBSERVATION"
"1245","Elk",40.411496,-105.735887,2017,6,"HUMAN_OBSERVATION"
"1246","Elk",39.138579,-106.333358,2017,6,"HUMAN_OBSERVATION"
"1247","Elk",40.435942,-105.762652,2017,6,"HUMAN_OBSERVATION"
"1248","Elk",40.421311,-105.751603,2017,6,"HUMAN_OBSERVATION"
"1249","Elk",40.382421,-105.848042,2017,6,"HUMAN_OBSERVATION"
"1250","Elk",40.42283,-105.810388,2017,7,"HUMAN_OBSERVATION"
"1251","Elk",40.3366,-105.597239,2017,7,"HUMAN_OBSERVATION"
"1252","Elk",40.428836,-105.76707,2017,7,"HUMAN_OBSERVATION"
"1253","Elk",40.483791,-105.688482,2017,7,"HUMAN_OBSERVATION"
"1254","Elk",40.3035,-105.844537,2017,7,"HUMAN_OBSERVATION"
"1255","Elk",40.341397,-105.57272,2017,7,"HUMAN_OBSERVATION"
"1256","Elk",40.402451,-105.711329,2017,7,"HUMAN_OBSERVATION"
"1257","Elk",37.875105,-107.055361,2017,7,"HUMAN_OBSERVATION"
"1258","Elk",40.332151,-105.855331,2017,7,"HUMAN_OBSERVATION"
"1259","Elk",40.403713,-105.710717,2017,7,"HUMAN_OBSERVATION"
"1260","Elk",40.395676,-105.698049,2017,7,"HUMAN_OBSERVATION"
"1261","Elk",40.423897,-105.806872,2017,7,"HUMAN_OBSERVATION"
"1262","Elk",40.366736,-105.577628,2017,8,"HUMAN_OBSERVATION"
"1263","Elk",40.421708,-105.752403,2017,8,"HUMAN_OBSERVATION"
"1264","Elk",40.294526,-105.654189,2017,8,"HUMAN_OBSERVATION"
"1265","Elk",40.399701,-105.822673,2017,8,"HUMAN_OBSERVATION"
"1266","Elk",40.378525,-105.520141,2017,8,"HUMAN_OBSERVATION"
"1267","Elk",40.375319,-105.592003,2017,8,"HUMAN_OBSERVATION"
"1268","Elk",40.406438,-105.624576,2017,8,"HUMAN_OBSERVATION"
"1269","Elk",40.062852,-105.925585,2017,8,"HUMAN_OBSERVATION"
"1270","Elk",40.06286,-105.9256,2017,8,"HUMAN_OBSERVATION"
"1271","Elk",40.38087,-105.533633,2017,8,"HUMAN_OBSERVATION"
"1272","Elk",39.221844,-106.92624,2017,8,"HUMAN_OBSERVATION"
"1273","Elk",37.948186,-107.847344,2017,8,"HUMAN_OBSERVATION"
"1274","Elk",37.96605,-107.841147,2017,8,"HUMAN_OBSERVATION"
"1275","Elk",40.401725,-105.848861,2017,8,"HUMAN_OBSERVATION"
"1276","Elk",40.352567,-105.605522,2017,8,"HUMAN_OBSERVATION"
"1277","Elk",40.425367,-105.805297,2017,8,"HUMAN_OBSERVATION"
"1278","Elk",40.441008,-105.753784,2017,9,"HUMAN_OBSERVATION"
"1279","Elk",40.372886,-105.49261,2017,9,"HUMAN_OBSERVATION"
"1280","Elk",40.43987,-105.766747,2017,9,"HUMAN_OBSERVATION"
"1281","Elk",40.363723,-105.612229,2017,9,"HUMAN_OBSERVATION"
